Date,Open,High,Low,Close,Volume
2015-02-10,26.72082395138966,27.16109458407621,26.71860158755748,27.132186889648438,248034000
2015-02-11,27.29895839530153,27.77702961636251,27.238922333336244,27.76813507080078,294247200
2015-02-12,28.030517303345807,28.346267722765855,27.921562092612835,28.119461059570312,297898000
2015-02-13,28.30178951797747,28.30178951797747,27.939345774863444,28.2573184967041,217088800
2015-02-17,28.348488556639758,28.657568474541197,28.221744262210645,28.424091339111328,252609600
2015-02-18,28.379622306808475,28.635334989242327,28.339597698284383,28.621994018554688,179566800
2015-02-19,28.568624983223973,28.690922861865086,28.535272558559186,28.561954498291016,149449600
2015-02-20,28.599754534742676,28.79543113708496,28.473011930350665,28.79543113708496,195793600
2015-02-23,28.911060947691585,29.573688507080078,28.83101173030139,29.573688507080078,283896400
2015-02-24,29.56034859351888,29.707106062803202,29.16677297786456,29.389131546020508,276912400
2015-02-25,29.25348631098426,29.262382551809083,28.495242944451096,28.63755226135254,298846800
2015-02-26,28.637550731789126,29.100056835246285,28.15281081330094,28.999996185302734,365150000
2015-02-27,28.906609112630072,29.0333551042649,28.515259318403285,28.564178466796875,248059200
2015-03-02,28.739838049119616,28.96886704801929,28.528598138561485,28.704259872436523,192386800
2015-03-03,28.675364944241025,28.799885210405318,28.481910665878914,28.764307022094727,151265200
2015-03-04,28.706493868977883,28.80877691514904,28.533054449015793,28.58197021484375,126665200
2015-03-05,28.59086461666674,28.628665165462678,27.96381353293991,28.108346939086914,226068400
2015-03-06,28.550831382817552,28.76651940937423,28.074986002662115,28.15058708190918,291368400
2015-03-09,28.452998147289698,28.81099722348831,27.808158051686863,28.27066421508789,354114000
2015-03-10,28.108341205636272,28.288451063187917,27.52798533523556,27.68585968017578,275426400
2015-03-11,27.739226959574506,27.74367338378652,27.15220056885229,27.181106567382812,275756000
2015-03-12,27.19667441748349,27.77258395917488,27.045470531678525,27.672521591186523,193450800
2015-03-13,27.661398546412165,27.88375705290027,27.25670613246225,27.481287002563477,207309200
2015-03-16,27.54577735550877,27.783700942993164,27.321196435001667,27.783700942993164,143497200
2015-03-17,27.994941642079787,28.31069037432514,27.93935200486218,28.248430252075195,204092400
2015-03-18,28.239535104003725,28.719830373617224,28.09944983193032,28.566402435302734,261083600
2015-03-19,28.62865419948802,28.739833439097684,28.328470591834048,28.350706100463867,183238000
2015-03-20,28.517487849174326,28.550840278963356,27.830400652138934,27.994945526123047,274780400
2015-03-23,28.266218632686233,28.42853941926363,28.132802149548414,28.286230087280273,150838800
2015-03-24,28.290680439577347,28.470788634512814,28.141698914517413,28.17060661315918,131369200
2015-03-25,28.13725084069286,28.19951096263978,27.43459701538086,27.43459701538086,206620800
2015-03-26,27.29673994598091,27.76813905312981,27.2611617586316,27.625829696655273,190291600
2015-03-27,27.69921014681444,27.72811615347539,27.330095760801022,27.405696868896484,158184800
2015-03-30,27.58357928791074,28.10612155024622,27.57246068163208,28.099451065063477,188398800
2015-03-31,28.037193752855927,28.126137528002463,27.652514342804665,27.668079376220703,168362400
2015-04-01,27.754796072263535,27.821504320484593,27.37233906824674,27.6280517578125,162485600
2015-04-02,27.801490240861305,27.919340005191067,27.614709866405345,27.86597442626953,128880400
2015-04-06,27.676962342798475,28.35293237602708,27.645832288991823,28.317354202270508,148776000
2015-04-07,28.381839582458724,28.488570715367082,28.012725344497895,28.01939582824707,140049200
2015-04-08,27.98382373895572,28.1061216224908,27.78814882176073,27.928234100341797,149316800
2015-04-09,27.983824463106682,28.14614695850273,27.719218930050666,28.141698837280273,129936000
2015-04-10,28.00605569663922,28.286227914663616,27.85262946715282,28.261768341064453,160752000
2015-04-13,28.54416866862595,28.58864309715633,28.152818805185365,28.20618438720703,145460400
2015-04-14,28.239529743583486,28.30401391271499,27.997159790794043,28.083879470825195,102098400
2015-04-15,28.108343128381268,28.268439848011404,28.019399375390535,28.190614700317383,115881600
2015-04-16,28.07943699283474,28.261770933185833,28.04163644706391,28.054977416992188,113476000
2015-04-17,27.917118641010806,28.04830938065471,27.67474692190119,27.73923110961914,207828000
2015-04-20,27.92156390871118,28.48857721065811,27.83262014670152,28.37295150756836,188217200
2015-04-21,28.484133526040274,28.50636734678086,28.16615901385577,28.219526290893555,129740400
2015-04-22,28.23730299125846,28.655336324280842,28.088323216328526,28.599746704101562,150618000
2015-04-23,28.528606525123738,29.00000562952615,28.493028337981716,28.833236694335938,183083600
2015-04-24,29.015576501112864,29.046706571075703,28.735402478524165,28.96887969970703,178103600
2015-04-27,29.420259958837757,29.602595603096105,29.162323219950373,29.495861053466797,387816800
2015-04-28,29.898343911058532,29.916129616297663,28.81101030867595,29.031143188476562,475696000
2015-04-29,28.942192058978048,29.26016318298656,28.52860498629819,28.604206085205078,253544400
2015-04-30,28.60420158242397,28.60420158242397,27.701426480269312,27.828170776367188,332781600
2015-05-01,28.0394086024176,28.93551484929317,27.861522807023945,28.67313003540039,234050400
2015-05-04,28.795435527880013,29.033360832273065,28.519709672801845,28.6175479888916,203953200
2015-05-05,28.49524444684628,28.561952684862618,27.968255813068883,27.97270393371582,197085600
2015-05-06,28.141697581751504,28.18394624917403,27.430150899410055,27.797042846679688,288564000
2015-05-07,27.85955733500573,28.152064873884004,27.69209185000593,27.968969345092773,175763600
2015-05-08,28.286033402413786,28.49592399597168,28.158759717788566,28.49592399597168,222201600
2015-05-11,28.444581125646554,28.482539573962313,28.051594833275264,28.205663681030273,168143200
2015-05-12,28.044894102161358,28.33070167104977,27.870730221341702,28.105182647705078,192640000
2015-05-13,28.167696551798738,28.39991557556274,28.10517637300595,28.136436462402344,138776800
2015-05-14,28.449037217015196,28.792898178100586,28.393215389059556,28.792898178100586,180814000
2015-05-15,28.819702957980056,28.913483246079785,28.627675680320152,28.752716064453125,152832000
2015-05-18,28.66562703376231,29.18811854124879,28.661160333406826,29.06977653503418,203531600
2015-05-19,29.181426809390363,29.223851954649565,28.9469743904439,29.04298973083496,178532800
2015-05-20,29.027351901987092,29.24617252387725,28.87998145155133,29.040748596191406,145819600
2015-05-21,29.0429909326814,29.391318697715725,28.989400735331884,29.33772850036621,158921600
2015-05-22,29.384612371339564,29.690514906309943,29.339952182125543,29.594499588012695,182384000
2015-05-26,29.60790558244299,29.677124119570855,28.830863109091734,28.942506790161133,282790400
2015-05-27,29.10326709846147,29.5319783237903,29.038515277836858,29.48285484313965,183332800
2015-05-28,29.442675717149484,29.462770764775602,29.272978525370245,29.42481231689453,122933200
2015-05-29,29.302002322091116,29.351125818927084,29.005029693799155,29.089879989624023,203538000
2015-06-01,29.089878562424854,29.337727681720942,29.038523420832306,29.147932052612305,128451200
2015-06-02,28.996094890353234,29.174725448587594,28.875521222624382,29.01842498779297,134670400
2015-06-03,29.17471713139136,29.237237297885816,29.005016616254803,29.054140090942383,123934000
2015-06-04,28.933580132426236,29.156867520322322,28.783977991387278,28.884456634521484,153800400
2015-06-05,28.91571919693339,28.95814434938463,28.661171689321428,28.725923538208008,142507200
2015-06-08,28.78173538640273,28.85095732045085,28.31953238640107,28.536121368408203,210699200
2015-06-09,28.290505804225184,28.598643429224612,28.049356767393892,28.45127296447754,224301600
2015-06-10,28.56291394160831,28.87998153133153,28.547283897144407,28.777271270751953,156349200
2015-06-11,28.844259323120394,29.0675466815236,28.687958853657094,28.712520599365234,141563600
2015-06-12,28.62320270996455,28.654462799151382,28.382051990340052,28.395448684692383,147544800
2015-06-15,28.156534567618184,28.411082010997315,28.06945263717518,28.339630126953125,175955600
2015-06-16,28.364192796378532,28.547288361681776,28.216824026035603,28.491466522216797,125976400
2015-06-17,28.518260716716984,28.55398580700036,28.299438363372378,28.424480438232422,131672400
2015-06-18,28.408853976902844,28.650003051502733,28.406620626119764,28.55398941040039,141628800
2015-06-19,28.516024193215262,28.540585935354017,28.223518341350022,28.26817512512207,218867600
2015-06-22,28.466904931100128,28.594178657629293,28.37535799972522,28.49370002746582,136157200
2015-06-23,28.46466755408458,28.493694291643774,28.330693802772586,28.364187240600586,121075600
2015-06-24,28.404383907031253,28.982699035849468,28.384288863009008,28.605342864990234,221123600
2015-06-25,28.77280041399371,28.848717275124237,28.46912956237793,28.46912956237793,127752400
2015-06-26,28.5070940164479,28.578545896423,28.248081590368365,28.30167007446289,176267200
2015-06-29,28.01362651067182,28.239147177225394,27.794805894589647,27.80596923828125,196645600
2015-06-30,28.03818757749437,28.16099627997791,27.879653791090973,28.006927490234375,177482800
2015-07-01,28.33516200432724,28.34409370179107,28.131969720006097,28.26817512512207,120955200
2015-07-02,28.230222856534695,28.288278050960418,28.08285237150343,28.23245620727539,108844000
2015-07-06,27.897520829030935,28.185561702307453,27.877424082568883,28.134204864501953,112241600
2015-07-07,28.109645880970817,28.167701072115218,27.636276059999904,28.06498908996582,187787200
2015-07-08,27.794805777354732,27.83053086198302,27.361627840237674,27.36832618713379,243046400
2015-07-09,27.65414184325949,27.70103198892368,26.620321880745106,26.810115814208984,314380000
2015-07-10,27.22765699259238,27.65413489807677,27.06465649556041,27.5268611907959,245418000
2015-07-13,27.917622150037687,28.080622694595846,27.759088307274325,28.05829429626465,165762000
2015-07-14,28.1431404075628,28.216825648745473,27.919853036861934,28.04712677001953,127072400
2015-07-15,28.0716907321126,28.39099176555159,28.040430634031658,28.317306518554688,134596800
2015-07-16,28.522725860632445,28.708056475146563,28.435643929657154,28.694656372070312,144889600
2015-07-17,28.821933113727873,28.942506790161133,28.650000890894464,28.942506790161133,184658800
2015-07-20,29.24394364033243,29.690518327173155,29.18365510362248,29.489561080932617,235600800
2015-07-21,29.663719378169144,29.679347717591174,29.098802777731088,29.194814682006836,307025600
2015-07-22,27.238825903164294,28.022565052133587,27.238825903164294,27.960044860839844,461802400
2015-07-23,28.17886115997897,28.377586753004575,27.92431373287769,27.946643829345703,203998000
2015-07-24,27.98237575901928,28.076156054344427,27.66530807279754,27.799280166625977,168649200
2015-07-27,27.484440550364504,27.60055093250438,27.267853240365948,27.412988662719727,177822000
2015-07-28,27.549192428588867,27.667536154204573,27.36386522413786,27.549192428588867,134472400
2015-07-29,27.49784113253757,27.575991374671265,27.301347148261407,27.462114334106445,148046800
2015-07-30,27.312510106098458,27.36833194670964,27.176304678723376,27.32367515563965,134513200
2015-07-31,27.37503131844666,27.38396301770405,26.997676820219656,27.084758758544922,171540000
2015-08-03,27.129410413492046,27.368327786851697,26.240726096477005,26.446151733398438,279904000
2015-08-04,26.21839858625679,26.28091876777398,25.287290803917507,25.597660064697266,496554400
2015-08-05,25.22030565430392,26.222867088448904,25.03051174636031,25.76736068725586,397250400
2015-08-06,26.01183840343258,26.1307160653794,25.59688746052577,25.823427200317383,211612000
2015-08-07,25.7000668683968,26.07464414127272,25.68212261656539,25.910905838012695,154681600
2015-08-10,26.13745117547773,26.913522213707832,26.13745117547773,26.852962493896484,219806400
2015-08-11,26.424552997349956,26.507543892764915,25.419698681217923,25.455585479736328,388331200
2015-08-12,25.240253296485992,25.888474370090382,24.58978876376224,25.848100662231445,404870000
2015-08-13,26.027549886357534,26.10829733354056,25.69110276018113,25.827924728393555,194143200
2015-08-14,25.64175104867108,26.088103654920044,25.572219206085563,26.009599685668945,171718000
2015-08-17,26.027542694487096,26.38866264703329,25.906421557180472,26.278757095336914,163538800
2015-08-18,26.115019345114305,26.341560831476333,26.020814584501316,26.130720138549805,138242800
2015-08-19,26.041002370525103,26.135207137595437,25.72249956113972,25.796518325805664,193146000
2015-08-20,25.587925817506584,25.64848554719514,25.038394485293242,25.267179489135742,274006400
2015-08-21,24.769231170712416,25.098949543946166,23.6970868762912,23.721759796142578,513102000
2015-08-24,21.279160360566053,24.40363281481871,20.63542422784011,23.129619598388672,648825200
2015-08-25,24.921755869739176,24.921755869739176,23.214847613615213,23.268678665161133,414406400
2015-08-26,24.020074279164454,24.648109423295963,23.562507821628127,24.60325050354004,387098400
2015-08-27,25.172975198332875,25.39951503536891,24.677274917371502,25.327739715576172,338464400
2015-08-28,25.1595140011359,25.415213663018278,25.018206833650943,25.410728454589844,212657600
2015-08-31,25.12811080340812,25.68885594036272,25.121382135566,25.29184913635254,224917200
2015-09-01,24.70643277628633,25.094467479451218,24.080640955039204,24.161388397216797,307383600
2015-09-02,24.72437033244307,25.1976375579834,24.477641153063455,25.1976375579834,247555200
2015-09-03,25.231288148328805,25.296334790713942,24.68175858892311,24.75577735900879,212935600
2015-09-04,24.441761972235767,24.77372217125578,24.338585061120977,24.509050369262695,199985200
2015-09-08,25.06530779013438,25.246988668124622,24.74456150119284,25.190914154052734,219374400
2015-09-09,25.516144558967323,25.574460815088862,24.6211941806021,24.70642852783203,340043200
2015-09-10,24.73334700904198,25.40848466751426,24.65035781974626,25.24923324584961,251571200
2015-09-11,25.07427980539464,25.617080688476562,25.067551137537496,25.617080688476562,199662000
2015-09-14,26.148667160912005,26.218199009025287,25.762874239912513,25.863807678222656,233453600
2015-09-15,26.002871152414873,26.137449630575368,25.66418064189204,26.081375122070312,173364800
2015-09-16,26.074648066252323,26.139694705489024,25.892967195070767,26.110536575317383,148694000
2015-09-17,25.942312294923223,26.128478368766235,25.507173546917443,25.552032470703125,256450400
2015-09-18,25.168480433471128,25.637264181672517,25.092219928636705,25.446609497070312,297141200
2015-09-21,25.49595806767053,25.877265766487003,25.493716319352583,25.84137725830078,200888000
2015-09-22,25.43091308971004,25.61035221983528,25.238016623765834,25.435400009155273,201384800
2015-09-23,25.486989837226535,25.731475630663425,25.41297277247823,25.641756057739258,143026800
2015-09-24,25.40175558173138,25.90642622242803,25.204373902756387,25.79427719116211,200878000
2015-09-25,26.117263414665388,26.173337922710438,25.57446087623308,25.72922706604004,224607600
2015-09-28,25.53633306574261,25.697827938171578,25.220073699951172,25.220073699951172,208436000
2015-09-29,25.30754720650309,25.460069935780723,24.192785720478692,24.461942672729492,293461600
2015-09-30,24.710916222809423,25.018205173145,24.38792818838707,24.740076065063477,265892000
2015-10-01,24.464184574138518,24.587549167630684,24.06941958622165,24.578577041625977,255716400
2015-10-02,24.22643320282759,24.89932736235935,24.123256303717053,24.758018493652344,232079200
2015-10-05,24.645862106771922,24.980067338304288,24.464181285558556,24.84773063659668,208258800
2015-10-06,24.814092932725227,25.06306390790795,24.621196470669094,24.966615676879883,192787200
2015-10-07,25.063056497990477,25.069785163775,24.540443490718054,24.84773063659668,187062400
2015-10-08,24.715400803406812,24.715400803406812,24.27128994512158,24.56063461303711,247918400
2015-10-09,24.67278390489033,25.184183152026744,24.55839142763354,25.148296356201172,211064400
2015-10-12,25.28511795183777,25.28960315953331,24.995773284617183,25.031660079956055,121868800
2015-10-13,24.856710397906387,25.222315611668947,24.82530880709283,25.07427978515625,132197200
2015-10-14,24.962132925734505,25.01372052458392,24.57409650375153,24.719890594482422,177849600
2015-10-15,24.881380032279928,25.14380831136145,24.782688353476704,25.089977264404297,150694000
2015-10-16,25.072035526774933,25.121381371126688,24.79166296682932,24.906055450439453,156930400
2015-10-19,24.852228064079956,25.06531055656749,24.697461840557473,25.06082534790039,119036800
2015-10-20,24.973342544077195,25.60810639760575,24.856708318136878,25.518386840820312,195871200
2015-10-21,25.569974845666728,25.92436613580862,25.50268475367488,25.516143798828125,167180800
2015-10-22,25.643999049201902,25.90642738342285,25.592409739553904,25.90642738342285,166616400
2015-10-23,26.175575570871146,26.74305094085647,26.092586407168852,26.70940589904785,237467600
2015-10-26,26.485113767569437,26.496327643150536,25.77633111852571,25.857078552246094,265335200
2015-10-27,25.883995208345304,26.13969484741818,25.56773413771088,25.693342208862305,279537600
2015-10-28,26.22716902919141,26.758755982685184,26.032029124710814,26.752025604248047,342205600
2015-10-29,26.624181095681912,27.07053550169343,26.527732853975635,27.03464698791504,204909200
2015-10-30,27.137826892420907,27.18941620885488,26.79240760985503,26.80362319946289,197461200
2015-11-02,27.095204447196274,27.22081080445379,26.828289226765772,27.180437088012695,128813200
2015-11-03,27.09296391453022,27.698568015313565,27.0727761984996,27.49221420288086,182076000
2015-11-04,27.617822752863653,27.77258898002908,27.27913387462253,27.36436653137207,179544400
2015-11-05,27.447702714464256,27.636920436760004,27.071522050952424,27.23821258544922,158210800
2015-11-06,27.281018006094968,27.438698042862917,27.170641980357402,27.26975440979004,132169200
2015-11-09,27.247222861839578,27.43869192625671,27.042238859736074,27.159372329711914,135485600
2015-11-10,26.332680887492543,26.596232538644294,26.143463127646314,26.303396224975586,236511600
2015-11-11,26.21329363333577,26.44981367862618,25.951993333491004,26.154726028442383,180872000
2015-11-12,26.18850740963222,26.31465139675708,26.051099829978533,26.06686782836914,130102400
2015-11-13,25.94973848424558,26.03308461937239,25.289732028583675,25.305500030517578,183249600
2015-11-16,25.0892510378034,25.733489456288183,25.00365356321389,25.719974517822266,152426800
2015-11-17,25.8866647060483,25.915949363767915,25.526252030363505,25.60959815979004,110467600
2015-11-18,26.075887484986215,26.46558317527937,26.01731987678746,26.4205322265625,186698800
2015-11-19,26.49936849124945,26.974663322774134,26.301141938966225,26.756162643432617,173183200
2015-11-20,26.850769548847712,27.01295568430863,26.771929543716215,26.8732967376709,137148400
2015-11-23,26.866540595821984,26.9701608641234,26.431792268427206,26.52414894104004,129930000
2015-11-24,26.42954120960213,26.884561951850607,26.382237200649325,26.778690338134766,171212800
2015-11-25,26.853025851129228,26.857531976870792,26.562442609801547,26.587221145629883,85553200
2015-11-27,26.645791006168274,26.67282260715604,26.490362308009868,26.53766632080078,52185600
2015-11-30,26.578209573886948,26.89807746428209,26.524148097185197,26.648040771484375,156721200
2015-12-01,26.749404201420703,26.762919139912682,26.323666453091068,26.43178939819336,139409600
2015-12-02,26.43179682789276,26.6052466073498,26.14797272828186,26.193023681640625,133546400
2015-12-03,26.253835488950443,26.3078969584324,25.728983638588,25.949735641479492,166278000
2015-12-04,25.970013965964647,26.86203609027978,25.92946742765108,26.81247901916504,231108000
2015-12-07,26.801219280086283,26.99944586177476,26.53766590073221,26.643537521362305,128336800
2015-12-08,26.47233033256321,26.715609485457396,26.323660884849783,26.632265090942383,137238000
2015-12-09,26.499366526441563,26.51063012048139,25.922706258132,26.04434585571289,185445600
2015-12-10,26.13895665188963,26.341689336187937,26.019570104075996,26.16823959350586,116850800
2015-12-11,25.94748210960295,25.992533043941886,25.42037724120592,25.494712829589844,187544800
2015-12-14,25.26945800394082,25.382087073004815,24.73109119130159,25.3370361328125,257274800
2015-12-15,25.215398319061666,25.40912046906789,24.857236960391255,24.88877296447754,213292400
2015-12-16,25.01942511402226,25.226662219957333,24.508089819376277,25.080244064331055,224954000
2015-12-17,25.23341878938219,25.285228923308203,24.548635482788086,24.548635482788086,179091200
2015-12-18,24.532863542263748,24.670269419229705,23.83456197068651,23.884119033813477,385813200
2015-12-21,24.165698301891865,24.185972432616467,23.780507003960455,24.17696189880371,190362400
2015-12-22,24.19272385960449,24.26480639351558,23.978727601824296,24.154430389404297,131157600
2015-12-23,24.163443227026107,24.519351549372036,24.147675223812477,24.465290069580078,130629600
2015-12-24,24.553146982268277,24.553146982268277,24.31662515417984,24.334646224975586,54281600
2015-12-28,24.235526516624457,24.258053709263866,23.917913379694166,24.06207847595215,106816800
2015-12-29,24.09361431456941,24.65000228462855,24.071088840671305,24.49457359313965,123724800
2015-12-30,24.458529336588093,24.485559213586477,24.143167595802193,24.17470359802246,100855200
2015-12-31,24.104870246767142,24.10937465268121,23.611554447903817,23.710668563842773,163649200
2016-01-04,23.113746172790492,23.735459343375492,22.976338520621635,23.730953216552734,270597600
2016-01-05,23.821051759511022,23.843577233061005,23.068690287724074,23.136266708374023,223164000
2016-01-06,22.65196046967987,23.059678916016708,22.496533504828697,22.683496475219727,273829600
2016-01-07,22.228471149896194,22.55509473351761,21.721640384466582,21.726144790649414,324377600
2016-01-08,22.19919729058247,22.32534133827913,21.795984888313487,21.841035842895508,283192000
2016-01-11,22.29379911707544,22.31407152541594,21.92662723702021,22.194684982299805,198957600
2016-01-12,22.64970885793796,22.6812448631054,22.26451588888082,22.51680564880371,196616800
2016-01-13,22.597895487437892,22.79387067883394,21.91761669238175,21.937889099121094,249758400
2016-01-14,22.066295623706186,22.63394731591552,21.566222086764018,22.41769790649414,252680400
2016-01-15,21.669837584793374,22.00997793908476,21.480621526671204,21.87932777404785,319335600
2016-01-19,22.167662273510626,22.221723765152003,21.512160027846576,21.773460388183594,212350800
2016-01-20,21.422053211574006,22.11810190214439,21.04361938917253,21.8027400970459,289337600
2016-01-21,21.86355295373588,22.048264546573222,21.386006831005872,21.692358016967773,208646000
2016-01-22,22.21720796261881,22.85468886058117,22.15864208825636,22.845678329467773,263202000
2016-01-25,22.868209159580758,22.870462222533124,22.34786332551053,22.399673461914062,207178000
2016-01-26,22.510052257496053,22.72404686256047,22.09107186311873,22.52356719970703,300308000
2016-01-27,21.63379621718852,21.766697720948812,21.02559808868741,21.04361915588379,533478800
2016-01-28,21.12695980258804,21.291397271840964,20.81159808308614,21.194536209106445,222715200
2016-01-29,21.35222270266927,21.9266300201416,21.25310855531319,21.9266300201416,257666000
2016-02-01,21.730652071955614,21.78471354194209,21.48962594164461,21.721641540527344,163774000
2016-02-02,21.494126306142334,21.63378693914292,21.23733222376723,21.282384872436523,149428800
2016-02-03,21.39952465347622,21.81399883237092,21.192287564028874,21.703622817993164,183857200
2016-02-04,21.710418542607215,22.04334511840949,21.558677038559985,21.878013610839844,185886800
2016-02-05,21.859894731130765,21.950487266896594,21.218956298789394,21.29369354248047,185672400
2016-02-08,21.092123743304253,21.674178432256767,21.071741332145493,21.517908096313477,216085600
2016-02-09,21.354848194330224,21.72854139364543,21.273315069828385,21.513383865356445,177324800
2016-02-10,21.724006308427843,21.82139297982677,21.311811921371458,21.350313186645508,169374400
2016-02-11,21.241607976295857,21.452234927010696,20.969830318132942,21.221223831176758,200298800
2016-02-12,21.33220243305445,21.40241084692288,21.06495532902412,21.28690528869629,161405600
2016-02-16,21.52017451606062,21.93463421044413,21.427318417485296,21.887073516845703,196231600
2016-02-17,21.893863753585592,22.242643839068037,21.776094684885276,22.222261428833008,179452800
2016-02-18,22.38533037913035,22.396655094579923,21.762509043401412,21.80101203918457,156084000
2016-02-19,21.742128850494773,21.91425452104242,21.696833439886568,21.751188278198242,141496800
2016-02-22,21.8123391209061,21.94596353107467,21.724011853129117,21.94143295288086,137123200
2016-02-23,21.832717877992803,21.855365579643816,21.413729349767934,21.445436477661133,127770400
2016-02-24,21.284633068313013,21.828184756206117,21.13515514460634,21.7647705078125,145022800
2016-02-25,21.753452290359903,21.91425323486328,21.572267202742797,21.91425323486328,110330800
2016-02-26,22.013904755677466,22.199618703705234,21.873487946137665,21.948226928710938,115964400
2016-02-29,21.93690253272158,22.247181456239563,21.88934183254598,21.898401260375977,140865200
2016-03-01,22.115820377816053,22.82243840662474,22.063729104403325,22.768083572387695,201628400
2016-03-02,22.76355060162895,22.849612550915705,22.566511987317377,22.81790542602539,132678400
2016-03-03,22.779404661211583,23.03532695424258,22.7499610960932,22.98776626586914,147822800
2016-03-04,23.18480651206408,23.49734894099103,22.958326040343685,23.329753875732422,184220400
2016-03-07,23.18933279267324,23.288984742123198,22.865465684869566,23.071563720703125,143315600
2016-03-08,22.82470464274588,23.046656294282354,22.73864267430595,22.881324768066406,126247600
2016-03-09,22.944736811658146,23.005887508716018,22.70919690576823,22.90170669555664,108806800
2016-03-10,22.967381450145442,23.155358895590112,22.68201562186655,22.91302490234375,134054400
2016-03-11,23.15535483101832,23.164414254061693,22.987759824486627,23.15988540649414,109632800
2016-03-14,23.080623311768452,23.307103760030373,23.05117974763284,23.218774795532227,100304400
2016-03-15,23.54491091509402,23.82121738210756,23.519997923615165,23.68532943725586,160270800
2016-03-16,23.692119964794824,24.077136037852313,23.687589388175116,24.000133514404297,153214000
2016-03-17,23.89821770115253,24.11337517779888,23.771389194773242,23.961633682250977,137682800
2016-03-18,24.08392713296923,24.12016482971511,23.823476031219283,23.988805770874023,176820800
2016-03-21,23.991076319224767,24.380623005113264,23.812156540105804,23.986547470092773,142010800
2016-03-22,23.83706781003208,24.299088144055386,23.828008384512952,24.169994354248047,129777600
2016-03-23,24.11564269013365,24.24926534626152,23.98428359475072,24.036373138427734,102814000
2016-03-24,23.886890732812475,24.063545188080788,23.75553167144067,23.932186126708984,104532000
2016-03-28,24.00693115137055,24.049962995987833,23.79403894483319,23.823482513427734,77645600
2016-03-29,23.755534269217073,24.41232791999096,23.75326898090197,24.387414932250977,124760400
2016-03-30,24.607105557135252,25.007975263716304,24.595780841484046,24.813201904296875,182404400
2016-03-31,24.849432575720197,24.890199121448514,24.65918811968522,24.684101104736328,103553600
2016-04-01,24.636542366815014,24.912848784343115,24.5051832948904,24.91058349609375,103496000
2016-04-04,25.007970372383937,25.4088417284672,24.973997959984032,25.166507720947266,149424800
2016-04-05,24.801878439588343,25.078184908237542,24.781494297389987,24.869821548461914,106314800
2016-04-06,24.96494214162522,25.134802488500018,24.7316658138071,25.130271911621094,105616400
2016-04-07,24.901526112936278,25.007972206572465,24.48706818056713,24.582189559936523,127207600
2016-04-08,24.665991308521736,24.860762942718786,24.49839449969899,24.609371185302734,94326800
2016-04-11,24.679583534947664,25.051011464475867,24.647876399103254,24.690906524658203,117630000
2016-04-12,24.763376557518125,25.026094761789363,24.60937147931519,25.01250648498535,108929200
2016-04-13,25.09403690709012,25.442815312275144,25.09403690709012,25.3748722076416,133029200
2016-04-14,25.27974860292887,25.454137790196775,25.21406906468522,25.388458251953125,101895600
2016-04-15,25.39072784513812,25.433759691123253,24.851704901558435,24.878881454467773,187756000
